time;AirTemperatureWs;AirTemperatureEE;GlobalRadianceWs;
232500.0;16.5;16.19;24.3;
232800.0;16.6;16.19;28.6;
233100.0;16.8;16.2;39.5;
233400.0;16.8;16.24;48.4;
233700.0;16.9;16.32;57.7;
234000.0;16.8;16.35;65.6;
234300.0;16.9;16.43;74.2;
234600.0;17.2;16.55;84.6;
234900.0;17.2;16.64;94.7;
235200.0;17.2;16.7;106.2;
235500.0;17.2;16.73;116.8;
235800.0;17.2;16.75;129.3;
236100.0;17.3;16.82;140.2;
236400.0;17.3;16.92;154.6;
236700.0;17.3;17.0;168.8;
237000.0;17.3;17.03;183.2;
237300.0;17.7;17.08;198.5;
237600.0;17.6;17.19;211.4;
237900.0;17.5;17.21;226.1;
238200.0;17.8;17.34;240.3;
238500.0;18.5;17.72;255.6;
238800.0;18.0;17.62;266.3;
239100.0;18.1;17.65;281.8;
239400.0;18.6;17.99;296.8;
239700.0;18.6;18.07;309.6;
240000.0;18.2;18.02;323.2;
240300.0;18.7;18.19;338.0;
240600.0;18.6;18.43;352.6;
240900.0;18.8;18.42;366.7;
241200.0;19.2;18.5;383.3;
241500.0;19.6;18.76;397.8;
241800.0;19.7;19.22;411.5;
242100.0;19.7;19.52;425.3;
242400.0;20.3;20.49;439.4;
242700.0;20.2;20.89;449.7;
243000.0;20.3;21.1;471.8;
243300.0;20.1;21.46;491.5;
243600.0;20.9;21.7;511.6;
243900.0;21.0;22.06;524.1;
244200.0;21.0;22.29;531.6;
244500.0;21.5;23.01;545.5;
244800.0;21.4;23.32;559.1;
245100.0;21.9;23.11;340.7;
245400.0;21.7;23.28;547.9;
245700.0;21.6;23.79;578.6;
246000.0;21.7;24.49;592.6;
246300.0;22.0;24.87;597.5;
246600.0;22.5;25.32;621.2;
246900.0;22.5;25.35;626.5;
247200.0;22.6;25.29;641.2;
247500.0;23.5;25.45;655.2;
247800.0;23.6;24.93;664.1;
248100.0;23.8;25.67;672.6;
248400.0;23.4;26.12;680.8;
248700.0;23.8;25.72;691.2;
249000.0;24.1;25.85;695.6;
249300.0;24.3;26.82;713.2;
249600.0;25.1;27.49;723.4;
249900.0;24.7;27.86;732.4;
250200.0;24.8;26.62;742.5;
250500.0;24.6;27.17;755.8;
250800.0;25.5;27.55;763.8;
251100.0;25.6;28.36;777.2;
251400.0;25.5;28.88;811.0;
251700.0;25.3;28.41;603.1;
252000.0;25.8;28.1;825.4;
252300.0;25.5;27.87;802.5;
252600.0;25.2;28.16;806.8;
252900.0;25.9;28.5;802.7;
253200.0;25.4;28.4;817.3;
253500.0;26.2;28.21;834.0;
253800.0;26.0;28.88;841.6;
254100.0;25.9;28.72;828.7;
254400.0;25.9;28.47;824.0;
254700.0;25.5;27.74;836.2;
255000.0;25.9;28.7;841.6;
255300.0;25.7;28.6;792.9;
255600.0;25.9;28.84;817.2;
255900.0;26.0;28.31;835.9;
256200.0;25.5;28.41;841.2;
256500.0;25.8;28.6;857.2;
256800.0;26.4;28.74;853.1;
257100.0;26.7;29.09;771.9;
257400.0;26.3;29.31;854.0;
257700.0;26.6;29.54;836.1;
258000.0;26.4;28.42;851.1;
258300.0;26.8;29.15;852.3;
258600.0;27.0;29.39;863.4;
258900.0;27.0;29.89;829.6;
259200.0;27.7;28.4;865.6;
259500.0;27.4;28.51;866.7;
259800.0;27.5;28.45;841.6;
260100.0;27.6;28.76;556.8;
260400.0;27.1;28.73;850.1;
260700.0;27.3;30.01;848.3;
261000.0;27.5;30.53;844.4;
261300.0;27.0;29.65;843.7;
261600.0;27.2;29.82;849.4;
261900.0;27.4;30.34;829.8;
262200.0;27.8;30.33;831.9;
262500.0;27.3;30.36;827.9;
262800.0;27.9;30.06;822.1;
263100.0;28.1;30.42;810.9;
263400.0;27.8;29.92;804.3;
263700.0;28.0;29.63;801.4;
264000.0;28.2;29.94;783.7;
264300.0;28.1;29.87;778.3;
264600.0;28.4;30.72;784.2;
264900.0;28.1;30.01;749.4;
265200.0;28.0;29.46;743.3;
265500.0;28.5;29.44;679.5;
265800.0;28.2;29.04;695.5;
266100.0;28.3;29.52;666.7;
266400.0;28.2;29.89;780.8;
266700.0;28.7;29.75;686.5;
267000.0;28.2;30.41;743.0;
267300.0;28.5;30.34;660.4;
267600.0;29.0;31.0;718.5;
267900.0;28.6;31.03;420.1;
268200.0;28.5;31.48;614.9;
268500.0;28.6;30.95;477.9;
268800.0;29.1;30.9;342.8;
269100.0;28.7;29.87;594.0;
269400.0;29.3;29.98;485.9;
269700.0;28.8;30.9;696.7;
270000.0;28.9;30.04;718.4;
270300.0;29.5;30.94;667.2;
270600.0;28.9;30.76;577.8;
270900.0;29.0;30.58;611.3;
271200.0;29.0;30.26;571.7;
271500.0;29.2;30.77;495.7;
271800.0;29.3;31.05;479.7;
272100.0;29.0;30.23;460.6;
272400.0;29.2;30.18;420.0;
272700.0;29.4;30.49;427.8;
273000.0;29.5;30.98;322.6;
273300.0;29.2;30.56;188.5;
273600.0;29.3;30.63;219.7;
273900.0;29.1;30.32;221.0;
274200.0;29.0;30.13;230.8;
274500.0;29.0;30.55;267.2;
274800.0;28.9;30.15;313.9;
275100.0;28.9;30.25;305.7;
275400.0;29.0;30.25;228.1;
275700.0;29.1;30.35;213.8;
276000.0;29.1;29.9;194.4;
276300.0;29.0;29.91;164.3;
276600.0;28.7;29.82;159.7;
276900.0;28.8;29.5;152.5;
277200.0;28.7;29.45;141.5;
277500.0;28.8;29.7;141.0;
277800.0;28.7;29.62;134.9;
278100.0;28.6;29.5;139.9;
278400.0;28.6;29.5;110.0;
278700.0;28.5;29.39;105.6;
279000.0;28.5;29.2;106.1;
279300.0;28.5;29.15;106.0;
279600.0;28.4;28.94;94.0;
279900.0;28.3;28.76;77.4;
280200.0;28.3;28.74;69.5;
280500.0;28.2;28.7;83.4;
280800.0;28.2;28.78;124.4;
281100.0;28.3;29.05;105.6;
281400.0;28.2;29.0;105.8;
281700.0;28.1;28.7;53.3;
282000.0;27.9;28.4;41.6;
282300.0;27.8;28.22;26.6;
282600.0;27.8;28.05;17.7;
282900.0;27.7;27.95;13.2;
283200.0;27.5;27.79;10.5;
283500.0;27.4;27.61;8.1;
283800.0;27.4;27.54;6.0;
284100.0;27.2;27.4;4.0;
284400.0;27.2;27.32;2.4;
284700.0;27.2;27.21;1.3;
285000.0;27.0;27.1;0.3;
285300.0;27.1;27.02;0.1;
285600.0;26.9;26.96;0.0;
285900.0;26.9;26.91;0.0;
286200.0;26.9;26.91;0.0;
286500.0;26.8;26.85;0.0;
286800.0;26.6;26.71;0.0;
287100.0;26.6;26.65;0.0;
287400.0;26.5;26.59;0.0;
287700.0;26.4;26.49;0.0;
288000.0;26.4;26.45;0.0;
288300.0;26.8;26.49;1.1;
288600.0;26.9;26.73;1.8;
288900.0;27.0;26.84;1.7;
289200.0;26.9;26.92;0.6;
289500.0;26.9;26.93;0.3;
289800.0;27.0;26.97;0.1;
290100.0;26.9;26.87;0.0;
290400.0;26.7;26.69;0.0;
290700.0;26.7;26.62;0.0;
291000.0;26.7;26.58;0.0;
291300.0;26.7;26.51;0.0;
291600.0;26.7;26.54;0.0;
291900.0;26.5;26.54;0.0;
292200.0;26.4;26.44;0.0;
292500.0;26.3;26.34;0.0;
292800.0;26.2;26.27;0.0;
293100.0;26.3;26.26;0.0;
293400.0;26.5;26.33;0.0;
293700.0;26.5;26.41;0.0;
294000.0;26.5;26.45;0.1;
294300.0;26.4;26.37;0.0;
294600.0;26.3;26.2;0.0;
294900.0;26.1;26.05;0.0;
295200.0;26.0;25.95;0.0;
295500.0;26.0;25.95;0.0;
295800.0;25.9;25.89;0.0;
296100.0;25.9;25.83;0.0;
296400.0;26.0;25.84;0.0;
296700.0;26.0;25.88;0.0;
297000.0;26.0;25.93;0.0;
297300.0;26.1;25.99;0.0;
297600.0;26.0;25.96;0.0;
297900.0;26.0;25.94;0.0;
298200.0;25.9;25.92;0.0;
298500.0;25.9;25.85;0.0;
298800.0;25.8;25.82;0.0;
299100.0;25.9;25.84;0.0;
299400.0;25.8;25.82;0.0;
299700.0;25.5;25.51;0.0;
300000.0;25.2;25.15;0.3;
300300.0;25.1;24.95;1.9;
300600.0;25.2;25.02;1.3;
300900.0;25.2;25.07;0.5;
301200.0;25.1;25.04;0.2;
301500.0;25.2;25.05;0.4;
301800.0;25.2;25.16;0.9;
302100.0;25.2;25.17;0.0;
302400.0;25.1;25.09;0.0;
302700.0;25.0;24.97;0.0;
303000.0;25.1;24.99;0.0;
303300.0;25.0;24.89;0.0;
303600.0;25.1;24.89;0.0;
303900.0;25.1;24.88;0.4;
304200.0;25.2;24.89;0.0;
304500.0;25.2;24.92;0.0;
304800.0;24.6;24.38;0.0;
305100.0;23.4;23.81;0.0;
305400.0;23.0;23.33;0.0;
305700.0;23.2;23.22;0.0;
306000.0;23.1;23.15;0.0;
306300.0;22.9;23.0;0.0;
306600.0;22.8;22.77;0.0;
306900.0;22.3;22.39;2.0;
307200.0;22.0;22.11;0.7;
307500.0;21.9;21.99;1.6;
307800.0;21.9;21.96;1.3;
308100.0;21.9;21.93;1.2;
308400.0;22.0;21.93;0.1;
308700.0;22.1;21.97;0.3;
309000.0;22.5;22.11;1.4;
309300.0;22.6;22.23;1.6;
309600.0;22.8;22.41;1.6;
309900.0;22.6;22.43;0.0;
310200.0;22.3;22.26;0.0;
310500.0;22.2;22.06;0.0;
310800.0;22.3;22.11;0.0;
311100.0;22.3;22.04;0.0;
311400.0;22.2;21.97;0.0;
311700.0;22.1;22.01;0.7;
312000.0;21.9;21.97;1.1;
312300.0;21.6;21.84;0.0;
312600.0;21.5;21.68;0.0;
312900.0;21.7;21.62;0.0;
313200.0;21.5;21.58;0.0;
313500.0;21.5;21.49;0.0;
313800.0;21.5;21.39;0.0;
314100.0;21.3;21.29;0.0;
314400.0;21.0;21.21;0.0;
314700.0;21.1;21.15;0.0;
315000.0;21.1;21.21;0.0;
315300.0;21.2;21.22;0.0;
315600.0;21.0;21.1;0.0;
315900.0;20.9;21.03;0.0;
316200.0;20.9;21.05;0.0;
316500.0;21.0;21.1;0.0;
316800.0;21.2;21.19;0.0;
317100.0;21.0;21.19;0.1;
317400.0;20.9;21.15;0.0;
317700.0;20.9;21.14;0.1;
318000.0;20.8;21.02;1.6;
318300.0;20.9;20.97;4.0;
318600.0;20.9;21.02;7.8;
318900.0;21.0;21.08;11.7;
319200.0;20.9;21.03;13.4;
319500.0;21.1;21.13;15.8;
319800.0;21.1;21.1;23.2;
320100.0;20.9;21.06;36.3;
320400.0;20.9;21.05;50.8;
320700.0;20.8;21.04;48.3;
321000.0;20.9;21.06;53.4;
321300.0;21.1;21.19;45.8;
321600.0;21.1;21.25;60.1;
321900.0;21.1;21.3;79.3;
322200.0;21.1;21.31;92.9;
322500.0;21.1;21.47;106.9;
322800.0;21.3;21.66;92.6;
323100.0;21.4;21.73;102.8;
323400.0;21.5;22.08;121.0;
323700.0;21.6;22.55;126.0;
324000.0;21.7;22.63;123.0;
324300.0;22.0;22.81;137.1;
324600.0;22.1;22.92;159.3;
324900.0;22.3;23.03;192.0;
325200.0;22.5;23.29;181.3;
325500.0;22.8;23.59;137.8;
325800.0;22.6;23.3;123.9;
326100.0;22.7;23.18;148.2;
326400.0;22.6;23.26;251.9;
326700.0;22.8;23.46;278.9;
327000.0;23.1;23.64;162.6;
327300.0;23.0;23.85;184.2;
327600.0;23.1;23.86;221.8;
327900.0;23.1;23.88;217.3;
328200.0;23.0;23.89;228.7;
328500.0;23.0;23.85;222.7;
328800.0;23.1;24.04;278.0;
329100.0;23.4;24.53;272.0;
329400.0;23.5;24.78;298.2;
329700.0;23.3;24.7;285.2;
330000.0;23.6;24.87;287.8;
330300.0;23.7;24.84;278.0;
330600.0;23.9;24.89;277.2;
330900.0;23.8;25.01;290.3;
331200.0;23.7;24.88;319.5;
331500.0;23.6;24.73;357.6;
331800.0;23.5;24.57;424.0;
332100.0;23.5;24.63;370.8;
332400.0;23.9;24.64;371.5;
332700.0;24.4;25.3;417.6;
333000.0;23.9;25.22;432.6;
333300.0;23.9;25.54;536.3;
333600.0;24.2;25.89;624.6;
333900.0;24.4;26.53;830.7;
334200.0;24.2;25.99;851.3;
334500.0;23.9;25.97;426.9;
334800.0;23.8;25.84;440.1;
335100.0;23.8;25.55;507.1;
335400.0;23.6;25.68;910.0;
335700.0;23.6;26.34;908.7;
336000.0;24.0;26.56;691.0;
336300.0;25.0;27.04;808.0;
336600.0;24.4;27.31;878.5;
336900.0;24.3;26.88;816.2;
337200.0;24.4;27.0;632.8;
337500.0;24.6;27.06;473.4;
337800.0;24.6;27.38;931.3;
338100.0;25.2;28.21;861.2;
338400.0;25.2;27.82;872.2;
338700.0;24.7;26.88;920.8;
339000.0;24.3;27.03;912.1;
339300.0;25.0;27.53;896.9;
339600.0;25.1;27.35;842.0;
339900.0;25.1;27.32;928.5;
340200.0;25.6;27.61;902.5;
340500.0;25.4;28.5;996.7;
340800.0;25.0;28.21;1066.5;
341100.0;25.2;28.45;917.3;
341400.0;25.8;28.32;912.9;
341700.0;26.3;28.93;548.1;
342000.0;25.9;28.73;1056.7;
342300.0;26.2;28.47;374.0;
342600.0;25.6;27.48;418.7;
342900.0;25.5;27.43;485.7;
343200.0;25.6;27.35;516.5;
343500.0;25.6;27.67;441.3;
343800.0;25.3;27.55;382.5;
344100.0;25.2;27.58;397.1;
344400.0;25.7;27.6;431.5;
344700.0;25.5;27.82;502.3;
345000.0;25.6;28.16;571.3;
345300.0;25.7;28.17;428.7;
345600.0;25.3;27.77;376.3;
345900.0;25.5;27.8;750.8;
346200.0;25.6;28.36;964.1;
346500.0;25.9;29.18;890.8;
346800.0;26.0;27.82;923.7;
347100.0;26.6;29.37;966.5;
347400.0;26.5;29.85;977.2;
347700.0;26.4;29.42;992.4;
348000.0;26.3;29.41;574.7;
